id,averageRating,numVotes,titleType,startYear
21521,6.2,15,tvSeries,2008
21522,6.6,15,movie,2016
21523,7.7,33,tvEpisode,1992
21524,7.0,17,video,1995
21525,9.6,14,tvEpisode,2014
21526,4.0,471,movie,2003
21527,4.0,9,tvEpisode,2004
21528,7.6,60,tvEpisode,1982
21529,4.0,11,short,2004
21530,5.6,53,video,1990
21531,6.2,12,tvEpisode,2010
21532,8.4,39,movie,2012
21533,8.0,6,tvSeries,2017
21534,7.3,674,tvEpisode,2013
21535,4.9,192,tvSeries,2011
21536,6.5,36,movie,1937
21537,8.5,11,movie,2015
21538,7.8,32,tvEpisode,2016
21539,7.4,47,movie,1944
21540,6.5,11,movie,1961
21541,6.0,8,tvEpisode,2003
21542,5.7,42,movie,1965
21543,7.9,12,movie,2005
21544,7.7,26,tvEpisode,2019
21545,7.8,21,tvEpisode,1976
21546,8.0,7,tvEpisode,2015
21547,5.1,384,movie,2008
21548,4.6,33,movie,1971
21549,7.5,30,videoGame,2004
21550,7.2,11,movie,1964
21551,6.6,5,short,2016
21552,6.4,9,tvEpisode,2012
21553,8.1,15,movie,2011
21554,8.0,14,tvSeries,2017
21555,7.0,178,movie,2009
21556,5.4,104,movie,1960
21557,7.3,9,tvEpisode,2019
21558,5.8,21,videoGame,2015
21559,8.7,7,tvEpisode,1960
21560,6.3,217,tvSeries,2017
21561,6.1,917,tvSeries,2018
21562,6.7,16,tvEpisode,2016
21563,5.9,12,short,2013
21564,8.6,17,movie,2005
21565,6.8,296,tvSeries,2009
21566,8.6,8,movie,2014
21567,7.5,10,video,2003
21568,7.6,291,tvEpisode,2019
21569,7.0,9,short,2009
21570,8.2,531,tvEpisode,2011
21571,7.2,34,short,2015
21572,7.2,426,video,1999
21573,8.1,836,tvEpisode,2015
21574,8.6,585,tvEpisode,2015
21575,7.4,12,movie,2016
21576,2.9,10,short,2018
21577,5.2,123,tvEpisode,2014
21578,7.9,102,short,1959
21579,3.4,5,short,2003
21580,8.5,12,movie,2009
21581,7.1,67,movie,2010
21582,7.6,44,tvEpisode,2012
21583,7.9,311,movie,1939
21584,7.1,902,movie,2017
21585,8.5,6,tvSeries,2006
21586,6.5,12,movie,1940
21587,6.6,11,movie,1933
21588,4.5,6,tvEpisode,2006
21589,7.4,10,short,2001
21590,6.3,11,short,1996
21591,8.2,224,tvEpisode,2011
21592,5.6,332,short,2006
21593,3.3,1521,movie,2003
21594,8.8,13,tvEpisode,2019
21595,8.8,11,tvMovie,2006
21596,5.3,153,movie,1985
21597,9.1,19,short,2002
21598,7.3,6,tvEpisode,2020
21599,6.8,25,tvEpisode,2004
21600,7.2,93,movie,1990
21601,6.8,12,tvSpecial,2015
21602,8.0,1887,tvEpisode,2013
21603,9.0,24,short,2005
21604,7.5,41,tvEpisode,2002
21605,5.3,15,tvEpisode,1998
21606,6.1,394,movie,1950
21607,7.0,7,tvEpisode,1986
21608,6.2,2124,movie,1983
21609,6.9,1038,tvEpisode,1998
21610,9.1,8,tvEpisode,2019
21611,8.2,958,tvEpisode,2009
21612,6.8,11,tvEpisode,2004
21613,7.2,17,video,2015
21614,6.5,139,tvEpisode,2000
21615,7.7,42,tvEpisode,1996
21616,7.9,77,tvEpisode,1960
21617,8.2,6,tvEpisode,2015
21618,5.5,108,tvEpisode,1995
21619,6.1,11,video,2007
21620,6.2,21,tvEpisode,2020
21621,5.8,20,movie,1972
21622,8.6,8,tvEpisode,1997
21623,7.6,5,tvEpisode,2001
21624,6.8,11,short,2000
21625,7.0,46,tvEpisode,1976
21626,6.7,17,movie,1969
21627,7.4,12,video,2006
21628,6.8,27,tvEpisode,1955
21629,6.7,59,tvEpisode,1975
21630,7.3,245,tvEpisode,1960
21631,4.0,13,short,2012
21632,6.8,8,tvEpisode,2011
21633,4.6,15,short,1928
21634,3.2,5,movie,1983
21635,5.5,6,movie,2016
21636,6.9,10,tvEpisode,1970
21637,6.9,59,short,1987
21638,7.9,9,tvEpisode,1970
21639,7.0,39,tvMovie,1984
21640,3.8,143,movie,1969
21641,6.5,7,tvEpisode,2015
21642,6.9,15,tvEpisode,2018
21643,7.2,11,tvSeries,2000
21644,4.6,7,short,2004
21645,8.2,40,tvSeries,2012
21646,7.2,872,movie,1963
21647,6.8,937,movie,2020
21648,5.5,798,movie,2017
21649,3.0,8,movie,1972
21650,8.8,9,short,2004
21651,7.8,13,tvEpisode,2020
21652,7.8,11,movie,2019
21653,7.6,501199,movie,1990
21654,6.7,25,tvSeries,1979
21655,3.8,14953,video,2002
21656,7.6,23,tvEpisode,2010
21657,7.4,12,video,2012
21658,5.9,38,movie,1952
21659,7.2,58,tvEpisode,2010
21660,3.2,47,video,2013
21661,7.6,650,tvEpisode,2006
21662,8.7,12,movie,2011
21663,7.5,6,movie,2018
21664,6.2,144,movie,2019
21665,7.0,12,tvMovie,2007
21666,6.5,22,tvShort,1991
21667,4.8,46,movie,2016
21668,6.6,16,tvEpisode,2017
21669,4.8,53,movie,2004
21670,7.6,94,tvEpisode,2000
21671,7.2,17,movie,2008
21672,6.3,40,videoGame,2012
21673,7.2,1212,movie,2018
21674,5.3,10,video,1987
21675,7.7,103,tvEpisode,1988
21676,7.0,64,tvSeries,1997
21677,5.3,6,tvSeries,2014
21678,7.7,31,tvEpisode,2010
21679,5.7,18,tvSeries,2000
21680,7.3,108,movie,1969
21681,8.6,7,tvEpisode,2017
21682,9.7,35,tvEpisode,2011
21683,6.0,10,tvMovie,1995
21684,8.6,25,tvEpisode,2017
21685,8.6,141,tvEpisode,2006
21686,8.0,45,tvEpisode,2005
21687,7.4,131,tvEpisode,2017
21688,8.0,8,video,2016
21689,1.8,320,video,2018
21690,7.1,89,short,1945
21691,7.2,22,tvEpisode,2006
21692,8.6,8,video,2007
21693,6.2,189,movie,1930
21694,6.5,45,tvMovie,1990
21695,9.5,15,tvEpisode,2020
21696,7.9,35,tvEpisode,1950
21697,8.4,6,tvEpisode,2018
21698,7.8,12,tvEpisode,2010
21699,6.7,13,tvSeries,2007
21700,8.2,231,tvEpisode,2014
21701,6.9,9,short,2007
21702,6.8,12,tvEpisode,2006
21703,8.9,105,video,2019
21704,7.1,7,tvEpisode,1986
21705,8.3,221,tvEpisode,2021
21706,7.4,11,movie,1918
21707,7.8,25,video,2017
21708,8.0,5,short,2018
21709,8.2,5,short,2009
21710,7.4,5,tvEpisode,2014
21711,5.6,69,movie,1967
21712,6.9,21,tvEpisode,2018
21713,3.6,8,tvEpisode,2007
21714,7.9,218,movie,2014
21715,6.8,16,short,2007
21716,7.5,153,tvEpisode,2003
21717,8.8,67,tvEpisode,2005
21718,6.6,5,tvEpisode,2021
21719,6.1,9,short,2020
21720,10.0,6,tvEpisode,2011
21721,8.4,7,tvEpisode,2015
21722,7.6,14,tvEpisode,2015
21723,7.9,71675,movie,1963
21724,8.0,235,tvEpisode,1977
21725,7.5,22,tvEpisode,2013
21726,7.2,569,tvEpisode,2014
21727,4.8,21,short,1912
21728,7.5,376,tvEpisode,2011
21729,7.5,1834,tvEpisode,1998
21730,7.0,20,tvEpisode,2014
21731,7.8,48,tvEpisode,1997
21732,8.7,28,short,2013
21733,7.0,5,tvEpisode,1999
21734,6.5,35,short,1989
21735,6.5,219,movie,2015
21736,8.0,13,tvEpisode,2004
21737,5.1,178,movie,1967
21738,8.7,7,tvEpisode,2017
21739,5.9,12,video,2018
21740,7.9,30,tvEpisode,2016
21741,6.8,8,tvEpisode,2017
21742,7.6,8,tvEpisode,2005
21743,5.2,14,movie,1977
21744,7.9,23,tvMiniSeries,2016
21745,8.0,20,tvEpisode,2013
21746,5.7,71,tvSeries,2019
21747,8.6,7,tvEpisode,2021
21748,6.3,220,movie,2013
21749,7.2,14,tvEpisode,1984
21750,8.1,8,tvEpisode,2014
21751,8.9,21,movie,2006
21752,7.0,9,tvMovie,1963
21753,7.1,80,tvEpisode,2009
21754,7.8,10,movie,2011
21755,9.1,22,tvEpisode,2019
21756,6.1,51,tvEpisode,1998
21757,7.4,174,tvEpisode,1979
21758,7.1,32,tvSeries,1993
21759,7.2,25,tvEpisode,1983
21760,5.2,9,tvEpisode,2019
21761,5.6,9,short,2007
21762,7.5,52,tvEpisode,2007
21763,8.0,21,tvSeries,1955
21764,8.0,5,tvEpisode,2005
21765,8.2,20,tvEpisode,2014
21766,8.7,8,short,2008
21767,5.3,31,tvSeries,2013
21768,5.2,5,tvEpisode,2008
21769,9.1,7,tvEpisode,2017
21770,3.3,31,short,2017
21771,8.1,11,short,2014
21772,1.6,43,tvEpisode,2019
21773,3.7,704,movie,2020
21774,5.3,7,video,2013
21775,6.7,426,movie,1943
21776,5.9,283,movie,2007
21777,5.9,10,tvSeries,2014
21778,6.9,19,video,2007
21779,5.9,215,movie,2007
21780,8.1,17,tvEpisode,2014
21781,8.6,5,tvEpisode,2010
21782,7.7,130,video,2003
21783,7.0,49,tvEpisode,2013
21784,8.0,6,movie,2017
21785,7.6,17,movie,2020
21786,5.9,15,short,2003
21787,8.0,184,tvEpisode,1999
21788,8.4,5,tvEpisode,1994
21789,3.2,1063,movie,1960
21790,8.7,223,tvEpisode,2013
21791,4.3,23,movie,1965
21792,7.7,12,movie,1984
21793,6.2,26,video,2003
21794,7.8,17,short,2011
21795,4.5,8,short,2012
21796,8.3,30,tvMovie,1960
21797,6.6,126,movie,2005
21798,7.1,18,tvSpecial,2016
21799,9.6,8,tvEpisode,2011
21800,6.5,18,tvEpisode,1996
21801,5.5,331,movie,2015
21802,8.8,54,tvMovie,2005
21803,6.3,18,movie,1949
21804,8.0,24,tvEpisode,1989
21805,8.3,7,tvSeries,2017
21806,7.3,23,tvEpisode,2014
21807,5.2,77,tvEpisode,2016
21808,8.4,46,tvSeries,2017
21809,4.8,6,movie,1977
21810,5.1,32,movie,2010
21811,8.2,537,tvEpisode,2012
21812,8.2,18,tvEpisode,2019
21813,8.4,62,tvMiniSeries,1983
21814,4.0,1770,movie,1990
21815,7.5,139,tvEpisode,2019
21816,7.8,499,tvEpisode,2016
21817,4.9,15,short,1904
21818,5.9,11,tvEpisode,1998
21819,8.2,455,tvEpisode,2019
21820,8.2,43,tvEpisode,1989
21821,7.5,333,tvEpisode,1958
21822,6.4,7,tvEpisode,2012
21823,7.5,140,tvEpisode,2005
21824,7.0,37,tvSpecial,2012
21825,5.6,9,tvMovie,1974
21826,8.5,83,videoGame,2000
21827,1.0,9,tvEpisode,2016
21828,7.2,5,tvEpisode,1990
21829,6.7,10,tvEpisode,2017
21830,4.9,277,short,2009
21831,3.9,80,tvSpecial,1984
21832,5.6,12,tvMovie,1965
21833,8.1,131,tvEpisode,2006
21834,6.9,13,short,1991
21835,3.8,592,movie,2018
21836,5.8,149,movie,1998
21837,7.9,20,tvEpisode,1955
21838,6.6,5,tvEpisode,1994
21839,8.2,8,tvEpisode,2021
21840,4.2,10,tvSeries,1992
21841,4.2,5,short,2009
21842,6.6,20,tvSeries,2013
21843,7.1,11,tvEpisode,2013
21844,7.5,6,tvMiniSeries,2020
21845,5.6,7,tvEpisode,2019
21846,7.8,17,tvEpisode,2017
21847,6.6,7,tvEpisode,2007
21848,5.4,26,video,2003
21849,6.1,38,short,1980
21850,5.2,21,movie,1986
21851,7.6,5899,tvSeries,2016
21852,4.1,474,movie,2008
21853,7.1,16,movie,2009
21854,8.4,5,tvEpisode,2005
21855,5.5,32,tvMovie,2012
21856,7.6,60,movie,2010
21857,5.7,646,tvMovie,1974
21858,7.2,8,tvEpisode,2015
21859,8.6,16,tvEpisode,2013
21860,4.4,18,tvMovie,2014
21861,5.2,52,movie,1978
21862,5.8,104,movie,1956
21863,5.2,56,movie,1932
21864,7.4,9,tvEpisode,2006
21865,8.8,15,movie,1957
21866,8.4,9,tvEpisode,2008
21867,4.8,46,movie,1941
21868,9.7,26,tvEpisode,2002
21869,9.2,12,tvEpisode,2012
21870,8.3,360,tvEpisode,2018
21871,6.8,12,tvEpisode,2000
21872,6.2,10,movie,1966
21873,7.1,1679,movie,2001
21874,8.7,2161,tvEpisode,2013
21875,7.5,21,tvSpecial,2012
21876,6.1,47,movie,1962
21877,6.5,235,movie,2016
21878,6.1,110,movie,1929
21879,5.6,2926,movie,1968
21880,8.6,192,tvEpisode,2012
21881,8.5,6,tvEpisode,2006
21882,3.3,66,short,1898
21883,7.3,7,tvEpisode,1981
21884,5.6,5,tvEpisode,2010
21885,4.1,17,tvEpisode,1997
21886,5.6,95,movie,2017
21887,5.7,50,short,1948
21888,7.0,150,tvEpisode,2017
21889,7.5,8,tvSeries,1992
21890,6.8,335,tvEpisode,1957
21891,8.3,1862,tvEpisode,2011
21892,7.7,85,tvEpisode,2001
21893,7.9,101,tvEpisode,1989
21894,6.9,111,tvEpisode,2010
21895,4.8,362,tvSeries,2014
21896,3.1,25,movie,2011
21897,7.8,14,tvMovie,2021
21898,8.0,24,tvMiniSeries,2015
21899,8.7,9,tvEpisode,1959
21900,8.9,38,tvSeries,1997
21901,7.6,9,tvEpisode,2020
21902,6.3,57,movie,1960
21903,6.5,31,tvSeries,2016
21904,4.9,11,movie,2011
21905,8.3,11,short,2006
21906,7.2,5,video,2013
21907,8.1,211,videoGame,1999
21908,7.0,8,short,2019
21909,5.0,90,movie,1930
21910,8.2,106,tvEpisode,1970
21911,6.3,6,tvEpisode,2015
21912,6.1,29,movie,2015
21913,5.9,42,tvSeries,2019
21914,6.4,15,tvEpisode,2004
21915,6.8,5,tvEpisode,2004
21916,8.6,30,short,2018
21917,7.4,3275,movie,1931
21918,6.7,66,movie,2014
21919,8.9,22,tvEpisode,2014
21920,6.0,30,movie,2019
21921,6.5,9,movie,1938
21922,8.5,8,tvEpisode,2015
21923,5.9,30,short,2015
21924,5.1,49,movie,1962
21925,5.5,157,movie,2018
21926,7.8,13,short,1983
21927,8.0,16,tvEpisode,2014
21928,8.1,10,tvEpisode,2014
21929,6.2,5,tvEpisode,2011
21930,6.0,8,tvEpisode,1986
21931,6.7,104,tvMovie,1991
21932,8.7,15051,videoGame,2013
21933,6.8,6,short,1933
21934,8.1,289,tvEpisode,2004
21935,7.9,8,tvEpisode,2016
21936,7.3,86,short,1998
21937,3.4,13,tvEpisode,2021
21938,6.8,118,movie,1971
21939,7.1,16,video,1984
21940,7.2,14,tvEpisode,2011
21941,6.7,11,short,1995
21942,5.9,56,movie,1995
21943,5.8,23,movie,2020
21944,5.5,11,video,2015
21945,8.0,252,tvEpisode,2002
21946,9.9,8,tvEpisode,2014
21947,7.5,12,tvMovie,2013
21948,7.0,9,tvEpisode,2013
21949,7.7,6,short,1998
21950,8.0,11,tvEpisode,2008
21951,6.3,7,short,1928
21952,7.4,49,tvSpecial,1999
21953,7.6,26,tvSeries,2016
21954,7.9,109,tvEpisode,1998
21955,5.2,18,tvEpisode,2020
21956,7.7,10,tvEpisode,2000
21957,9.2,10,short,2013
21958,7.3,33,tvEpisode,1994
21959,7.1,37,tvEpisode,2016
21960,4.7,21,movie,2014
21961,5.1,21,videoGame,2014
21962,8.5,33,tvSeries,2018
21963,4.4,7135,movie,2005
21964,7.5,29,tvSeries,2010
21965,6.5,32,tvEpisode,2019
21966,7.0,19,tvSeries,2011
21967,4.9,8,short,1911
21968,8.9,21,tvEpisode,2015
21969,6.9,9,video,2011
21970,7.0,55,movie,1997
21971,7.6,2186,movie,2018
21972,7.5,6,tvEpisode,2021
21973,2.0,6,movie,2019
21974,5.6,75650,movie,2020
21975,7.6,9,tvEpisode,2019
21976,8.3,4009,tvEpisode,2002
21977,9.0,7,video,2019
21978,7.6,5,tvEpisode,1999
21979,6.6,71,movie,2015
21980,7.2,31,video,2012
21981,7.0,15,movie,1921
21982,7.5,57,tvEpisode,1977
21983,6.1,264,movie,1941
21984,6.3,12,short,1968
21985,7.5,12,tvEpisode,2018
21986,6.6,5,tvEpisode,2013
21987,7.1,18,short,1933
21988,8.0,120,movie,2017
21989,5.5,26,movie,1976
21990,9.3,34,tvEpisode,1972
21991,7.0,11,movie,2004
21992,5.8,52,tvEpisode,2018
21993,6.5,2069,movie,2016
21994,8.6,11,tvSeries,2006
21995,6.0,24,tvSeries,1999
21996,2.2,7,movie,1947
21997,7.8,13,video,2011
21998,8.4,95,tvSeries,2019
21999,7.2,10,movie,1992
22000,5.4,1307,movie,1959
22001,6.4,1673,tvEpisode,2011
22002,6.6,29,movie,1955
22003,6.5,11,movie,2017
22004,6.3,8,tvEpisode,2001
22005,7.3,11,tvEpisode,2020
22006,7.8,12,movie,2005
22007,7.6,10,tvEpisode,2011
22008,7.5,1508,tvSeries,2008
22009,6.9,32,tvMiniSeries,2016
22010,3.9,16,movie,1985
22011,5.5,97,movie,2017
22012,8.0,27,tvEpisode,1977
22013,6.4,880,tvEpisode,2013
22014,6.8,89,movie,1987
22015,7.1,15,tvMovie,1984
22016,5.7,41,tvShort,2002
22017,8.7,12,tvEpisode,2012
22018,6.3,19,tvEpisode,2004
22019,7.8,10,tvEpisode,2019
22020,6.8,4999,movie,2016
22021,5.4,81,movie,2010
22022,7.8,1749,tvEpisode,2010
22023,7.4,22,short,1963
22024,8.2,39,tvEpisode,2006
22025,6.3,550,tvMovie,2005
22026,7.4,76,tvEpisode,2017
22027,6.9,35,movie,1970
22028,9.5,49754,tvEpisode,2019
22029,9.4,5,tvEpisode,2010
22030,7.3,6,tvEpisode,1971
22031,6.0,68,movie,1948
22032,7.5,135,tvEpisode,2002
22033,7.2,6,movie,2010
22034,6.5,67,tvEpisode,2016
22035,8.8,17,tvEpisode,2020
22036,6.1,9,tvEpisode,1986
22037,7.1,8,movie,2014
22038,7.5,8,tvMovie,1986
22039,7.0,9,tvEpisode,1960
22040,7.1,226,tvEpisode,1984
22041,6.7,23,tvEpisode,1959
22042,6.5,43,short,2013
22043,6.9,36,movie,2008
22044,7.6,76,tvEpisode,1990
22045,7.8,20,tvEpisode,1960
22046,10.0,16,tvEpisode,2008
22047,7.0,6,movie,1972
22048,6.2,5,tvEpisode,2006
22049,6.5,8,tvEpisode,2015
22050,5.5,9,tvEpisode,1984
22051,8.7,14568,tvEpisode,2010
22052,4.4,53,movie,2011
22053,8.1,2097,tvEpisode,2019
22054,7.8,43,tvMovie,2002
22055,7.7,67,tvEpisode,1993
22056,7.8,5,tvEpisode,2020
22057,9.8,5,tvSpecial,2012
22058,7.6,26,movie,2008
22059,9.8,75,tvEpisode,2016
22060,7.0,5,tvEpisode,2008
22061,7.5,6,tvEpisode,1990
22062,7.8,25,tvEpisode,2020
22063,5.1,26,movie,2013
22064,6.4,1918,movie,2012
22065,5.2,8,movie,1980
22066,7.9,38,tvEpisode,1987
22067,4.0,1455,movie,1947
22068,4.8,12,movie,1984
22069,8.2,11,tvEpisode,2021
22070,8.5,11,tvEpisode,2020
22071,3.6,5,video,2004
22072,7.2,1248,movie,1957
22073,4.5,11,movie,2017
22074,8.0,9,tvEpisode,2017
22075,7.4,771,tvEpisode,2018
22076,7.0,29,tvEpisode,2017
22077,7.0,1164,movie,2016
22078,6.1,8,movie,2018
22079,6.4,53,tvEpisode,2013
22080,7.9,81,movie,1995
22081,7.9,18,videoGame,1999
22082,5.8,683,tvEpisode,2010
22083,6.5,66,movie,2004
22084,6.8,80972,tvSeries,2011
22085,6.4,30,tvEpisode,1965
22086,8.2,9,tvEpisode,2015
22087,7.3,2219,tvMovie,2017
22088,6.5,26,movie,1996
22089,7.7,61,tvEpisode,2009
22090,6.0,5,tvEpisode,2017
22091,9.6,30,tvEpisode,2009
22092,8.0,155,tvEpisode,2002
22093,8.1,7,tvEpisode,2008
22094,9.2,465,tvSeries,2017
22095,7.5,225,tvEpisode,2012
22096,7.9,13,tvEpisode,1969
22097,7.8,5,tvEpisode,2019
22098,6.7,7,movie,1916
22099,7.6,6,tvEpisode,2014
22100,7.6,54,tvEpisode,2007
22101,6.4,5,tvEpisode,1954
22102,7.5,68,tvEpisode,2006
22103,6.7,26,tvEpisode,2018
22104,6.1,25,tvEpisode,2012
22105,6.5,8,tvEpisode,2017
22106,7.5,154,tvEpisode,2019
22107,6.4,7,tvEpisode,2012
22108,8.1,16,short,2015
22109,7.1,28,tvEpisode,2019
22110,7.3,61,tvEpisode,1999
22111,7.3,25,tvEpisode,2014
22112,7.9,293,short,2010
22113,6.8,5,tvMovie,2013
22114,7.1,1892,movie,2013
22115,7.6,30,tvMiniSeries,2002
22116,6.1,21232,movie,1999
22117,8.3,116,tvEpisode,1984
22118,7.1,1095,tvSeries,2005
22119,5.2,11,tvMovie,2008
22120,7.4,5,short,2013
22121,6.6,12,short,2005
22122,5.6,6781,movie,2015
22123,5.2,7,tvEpisode,1966
22124,6.2,47,short,1941
22125,5.0,6,video,2021
22126,7.4,27,tvEpisode,2012
22127,7.4,54,tvEpisode,2013
22128,6.4,9,tvEpisode,1973
22129,7.8,6,tvEpisode,1987
22130,8.0,26,short,2014
22131,4.9,106,movie,2015
22132,8.8,19,movie,2018
22133,5.2,9505,movie,2004
22134,7.4,288,tvEpisode,2013
22135,6.8,5,tvEpisode,2016
22136,6.2,55,movie,1936
22137,8.1,16,tvSeries,2016
22138,7.9,7,tvEpisode,2006
22139,8.1,24,movie,1977
22140,7.9,138,tvEpisode,2021
22141,5.3,16,movie,1996
22142,8.6,5,video,2018
22143,6.0,6,tvEpisode,2001
22144,2.7,463,movie,1971
22145,7.7,21,tvEpisode,1971
22146,6.7,108,tvEpisode,2004
22147,4.7,51,tvEpisode,1997
22148,6.9,8,movie,1990
22149,7.1,231,movie,1957
22150,4.8,7,video,1983
22151,8.7,25,movie,2010
22152,8.8,5,tvEpisode,2011
22153,8.3,29,short,2011
22154,8.4,246,movie,2012
22155,6.4,3951,movie,2010
22156,5.6,18840,movie,2018
22157,7.8,2207,movie,2005
22158,6.1,169,tvMovie,1978
22159,8.7,25,video,2008
22160,7.3,14,tvEpisode,2018
22161,5.9,122,movie,1962
22162,6.3,8,tvEpisode,1999
22163,7.7,9,short,2016
22164,6.8,1047,tvEpisode,2017
22165,7.7,92,movie,1972
22166,4.5,73,short,1898
22167,7.2,14,tvEpisode,2020
22168,3.8,4335,tvEpisode,2018
22169,7.9,454,tvEpisode,2000
22170,5.9,84,movie,2014
22171,8.0,302,tvEpisode,2004
22172,9.7,26,short,2014
22173,5.7,11316,movie,1983
22174,6.7,33,short,1951
22175,8.9,8,tvEpisode,1976
22176,8.0,6,tvEpisode,1998
22177,5.9,14,movie,1980
22178,8.5,7,short,2020
22179,7.4,27,movie,1965
22180,7.7,9,tvEpisode,2009
22181,9.7,14,tvEpisode,2010
22182,6.4,25,short,1963
22183,7.3,8,tvEpisode,2009
22184,8.0,9,tvSeries,1998
22185,5.6,7,tvEpisode,2016
22186,6.2,31,short,2014
22187,7.7,221,tvEpisode,2004
22188,5.4,7,tvEpisode,1982
22189,8.9,215,tvMiniSeries,2005
22190,8.6,18,tvEpisode,1982
22191,4.8,1452,movie,2017
22192,7.5,36,tvEpisode,1995
22193,5.8,7,short,2004
22194,7.4,8,tvEpisode,2010
22195,6.3,23,tvEpisode,2016
22196,5.6,15,tvSeries,2017
22197,6.8,15,short,2004
22198,5.5,11,movie,2011
22199,7.1,12,video,2004
22200,8.9,8,movie,2012
22201,8.2,13,tvEpisode,2012
22202,7.0,7,tvEpisode,2016
22203,8.0,11,tvEpisode,2013
22204,6.7,43,video,2007
22205,7.9,19,tvEpisode,2006
22206,7.2,54,tvEpisode,2011
22207,3.9,47,tvEpisode,2015
22208,8.1,8,tvEpisode,2007
22209,7.7,43,tvEpisode,2019
22210,8.4,41,tvEpisode,1964
22211,6.6,5,short,1974
22212,7.4,21,movie,2009
22213,5.9,465,tvMiniSeries,2019
22214,7.7,10,short,2005
22215,7.7,178,tvShort,1980
22216,7.7,9,tvEpisode,1987
22217,4.6,49,tvMovie,2016
22218,8.4,10,short,2009
22219,7.1,7,tvShort,2017
22220,8.2,15,tvEpisode,1962
22221,8.2,5,tvEpisode,2020
22222,6.3,74,movie,2015
22223,7.4,24,video,2012
22224,5.4,25,tvEpisode,2021
22225,7.5,12,tvEpisode,2016
22226,8.3,20,tvEpisode,2019
22227,7.6,190,tvEpisode,2006
22228,7.8,64,tvEpisode,2001
22229,4.8,7,movie,1950
22230,5.6,6,short,2003
22231,8.3,54,tvEpisode,1988
22232,6.4,18,videoGame,2014
22233,8.4,38,tvMovie,1970
22234,7.9,806,tvEpisode,2014
22235,5.4,19,videoGame,2009
22236,7.1,22,tvSeries,2013
22237,8.0,5,videoGame,1996
22238,8.3,17,tvSeries,1970
22239,7.3,20,tvSeries,2011
22240,5.6,111,movie,2004
22241,6.6,9,tvMovie,2018
22242,6.3,48,tvEpisode,2016
22243,6.4,5,tvEpisode,2001
22244,8.7,473,tvEpisode,2015
22245,7.9,17,tvEpisode,2019
22246,7.3,9,tvEpisode,2016
22247,6.1,8,movie,2014
22248,6.8,9,tvEpisode,2010
22249,6.5,8,tvEpisode,1957
22250,8.3,13,tvEpisode,2017
22251,8.4,95,tvEpisode,2009
22252,4.1,10,short,2009
22253,7.0,5,tvEpisode,2016
22254,5.9,155,tvSeries,2007
22255,8.0,6,tvSeries,2019
22256,6.9,27,tvEpisode,1983
22257,6.9,613,movie,1990
22258,6.8,31,tvEpisode,2012
22259,7.6,18,tvEpisode,2005
22260,7.6,77,movie,1975
22261,6.7,16,video,1986
22262,7.5,522,tvSpecial,2008
22263,5.8,7,tvEpisode,2006
22264,8.0,7,movie,2015
22265,8.4,82,tvEpisode,2016
22266,5.7,41696,movie,2017
22267,7.3,38,tvEpisode,1992
22268,7.2,770,movie,1924
22269,8.7,111,tvEpisode,1972
22270,6.9,23,tvEpisode,2003
22271,7.0,6,tvEpisode,1963
22272,7.5,47,tvEpisode,2000
22273,5.4,366,movie,1976
22274,5.8,34,tvEpisode,1977
22275,6.8,33,movie,2005
22276,6.9,18,tvEpisode,2007
22277,8.3,7,short,2016
22278,8.2,6,short,2016
22279,7.5,78,tvEpisode,1964
22280,5.8,5,tvEpisode,2020
22281,7.6,193,tvSeries,2008
22282,9.1,40,tvSeries,1994
22283,4.8,6,video,2011
22284,7.0,10071,movie,1934
22285,7.2,5,short,2015
22286,8.7,46,tvEpisode,2010
22287,7.7,240,tvEpisode,1989
22288,5.3,8,tvEpisode,2015
22289,3.3,6,movie,1983
22290,6.8,6,movie,2019
22291,8.0,8,tvEpisode,1995
22292,5.3,16471,movie,2013
22293,5.5,6,short,2020
22294,7.5,57,movie,2006
22295,7.5,44,tvEpisode,2019
22296,6.7,92,movie,2008
22297,4.2,26,tvMiniSeries,2014
22298,7.5,7,tvMovie,2008
22299,7.1,12,tvEpisode,2017
22300,8.4,145,tvEpisode,2019
22301,7.6,208,tvEpisode,1992
22302,7.8,79,tvEpisode,1968
22303,7.2,6,video,1987
22304,8.1,85,tvSeries,2011
22305,6.8,13,short,2009
22306,7.3,15,tvEpisode,1996
22307,8.8,29,short,2019
22308,7.0,8,tvEpisode,2005
22309,9.2,11,tvEpisode,2004
22310,7.7,9,tvEpisode,2020
22311,5.9,293,tvMovie,1997
22312,5.4,198,movie,1972
22313,7.3,7,tvEpisode,2011
22314,8.7,86,tvEpisode,2020
22315,8.2,6,tvEpisode,2019
22316,8.3,36,tvEpisode,2004
22317,8.0,5,movie,2021
22318,8.0,57,video,2016
22319,8.0,22,movie,2013
22320,6.6,233,tvMovie,1994
22321,7.9,8,tvEpisode,2016
22322,6.8,326,tvSeries,1999
22323,8.1,35,tvMovie,2013
22324,8.3,111,tvEpisode,1955
22325,6.8,39,tvEpisode,2020
22326,7.3,24,tvEpisode,2003
22327,7.7,5170,movie,2004
22328,8.4,98,tvEpisode,2015
22329,6.1,31,tvMovie,2001
22330,5.4,19,short,1927
22331,7.2,29,tvEpisode,2008
22332,8.5,52,tvEpisode,1997
22333,6.8,29,tvMovie,2010
